step,equity
2764,9659.698192089012
2765,9659.698192089012
2766,9659.698192089012
2767,9659.698192089012
2768,9659.698192089012
2769,9659.698192089012
2770,9659.698192089012
2771,9659.698192089012
2772,9659.698192089012
2773,9659.698192089012
2774,9659.698192089012
2775,9659.698192089012
2776,9659.698192089012
2777,9659.698192089012
2778,9659.698192089012
2779,9659.698192089012
2780,9659.698192089012
2781,9659.698192089012
2782,9659.698192089012
2783,9659.698192089012
2784,9659.698192089012
2785,9659.698192089012
2786,9659.698192089012
2787,9659.698192089012
2788,9659.698192089012
2789,9659.698192089012
2790,9659.698192089012
2791,9659.698192089012
2792,9659.698192089012
2793,9659.698192089012
2794,9659.698192089012
2795,9659.698192089012
2796,9659.698192089012
2797,9659.698192089012
2798,9659.698192089012
2799,9659.698192089012
2800,9659.698192089012
2801,9659.698192089012
2802,9659.698192089012
2803,9659.698192089012
2804,9659.698192089012
2805,9659.698192089012
2806,9659.698192089012
2807,9659.698192089012
2808,9659.698192089012
2809,9659.698192089012
2810,9659.698192089012
2811,9659.698192089012
2812,9659.698192089012
2813,9659.698192089012
2814,9659.698192089012
2815,9659.698192089012
2816,9659.698192089012
2817,9659.698192089012
2818,9659.698192089012
2819,9659.698192089012
2820,9659.698192089012
2821,9659.698192089012
2822,9659.698192089012
2823,9659.698192089012
2824,9659.698192089012
2825,9659.698192089012
2826,9659.698192089012
2827,9659.698192089012
2828,9659.698192089012
2829,9659.698192089012
2830,9659.698192089012
2831,9659.698192089012
2832,9659.698192089012
2833,9659.698192089012
2834,9659.698192089012
2835,9659.698192089012
2836,9659.698192089012
2837,9659.698192089012
2838,9659.698192089012
2839,9659.698192089012
2840,9659.698192089012
2841,9659.698192089012
2842,9659.698192089012
2843,9659.698192089012
2844,9659.698192089012
2845,9659.698192089012
2846,9659.698192089012
2847,9659.698192089012
2848,9659.698192089012
2849,9659.698192089012
2850,9659.698192089012
2851,9659.698192089012
2852,9659.698192089012
2853,9659.698192089012
2854,9659.698192089012
2855,9659.698192089012
2856,9659.698192089012
2857,9659.698192089012
2858,9659.698192089012
2859,9659.698192089012
2860,9659.698192089012
2861,9659.698192089012
2862,9659.698192089012
2863,9659.698192089012
2864,9659.698192089012
2865,9659.698192089012
2866,9659.698192089012
2867,9659.698192089012
2868,9659.698192089012
2869,9659.698192089012
2870,9659.698192089012
2871,9659.698192089012
2872,9659.698192089012
2873,9659.698192089012
2874,9659.698192089012
2875,9659.698192089012
2876,9659.698192089012
2877,9659.698192089012
2878,9659.698192089012
2879,9659.698192089012
2880,9659.698192089012
2881,9659.698192089012
2882,9659.698192089012
2883,9659.698192089012
2884,9659.698192089012
2885,9659.698192089012
2886,9659.698192089012
2887,9659.698192089012
2888,9659.698192089012
2889,9659.698192089012
2890,9659.698192089012
2891,9659.698192089012
2892,9659.698192089012
2893,9659.698192089012
2894,9659.698192089012
2895,9659.698192089012
2896,9659.698192089012
2897,9659.698192089012
2898,9659.698192089012
2899,9659.698192089012
2900,9659.698192089012
2901,9659.698192089012
2902,9659.698192089012
2903,9659.698192089012
2904,9659.698192089012
2905,9659.698192089012
2906,9659.698192089012
2907,9659.698192089012
2908,9659.698192089012
2909,9659.698192089012
2910,9659.698192089012
2911,9659.698192089012
2912,9659.698192089012
2913,9659.698192089012
2914,9659.698192089012
2915,9659.698192089012
2916,9659.698192089012
2917,9659.698192089012
2918,9659.698192089012
2919,9659.698192089012
2920,9659.698192089012
2921,9659.698192089012
2922,9659.698192089012
2923,9659.698192089012
2924,9659.698192089012
2925,9659.698192089012
2926,9659.698192089012
2927,9659.698192089012
2928,9659.698192089012
2929,9659.698192089012
2930,9659.698192089012
2931,9659.698192089012
2932,9659.698192089012
2933,9659.698192089012
2934,9659.698192089012
2935,9659.698192089012
2936,9659.698192089012
2937,9659.698192089012
2938,9659.698192089012
2939,9659.698192089012
2940,9659.698192089012
2941,9659.698192089012
2942,9659.698192089012
2943,9659.698192089012
2944,9659.698192089012
2945,9659.698192089012
2946,9659.698192089012
2947,9659.698192089012
2948,9659.698192089012
2949,9659.698192089012
2950,9659.698192089012
2951,9659.698192089012
2952,9659.698192089012
2953,9659.698192089012
2954,9659.698192089012
2955,9659.698192089012
2956,9659.698192089012
2957,9659.698192089012
2958,9659.698192089012
2959,9659.698192089012
2960,9659.698192089012
2961,9659.698192089012
2962,9659.698192089012
2963,9659.698192089012
2964,9659.698192089012
2965,9659.698192089012
2966,9659.698192089012
2967,9659.698192089012
2968,9659.698192089012
2969,9659.698192089012
2970,9659.698192089012
2971,9659.698192089012
2972,9659.698192089012
2973,9659.698192089012
2974,9659.698192089012
2975,9659.698192089012
2976,9659.698192089012
2977,9659.698192089012
2978,9659.698192089012
2979,9659.698192089012
2980,9659.698192089012
2981,9659.698192089012
2982,9659.698192089012
2983,9659.698192089012
2984,9659.698192089012
2985,9659.698192089012
2986,9659.698192089012
2987,9659.698192089012
2988,9659.698192089012
2989,9659.698192089012
2990,9659.698192089012
2991,9659.698192089012
2992,9659.698192089012
2993,9659.698192089012
2994,9659.698192089012
2995,9659.698192089012
2996,9659.698192089012
2997,9659.698192089012
2998,9659.698192089012
2999,9659.698192089012
3000,9659.698192089012
3001,9659.698192089012
3002,9659.698192089012
3003,9659.698192089012
3004,9659.698192089012
3005,9659.698192089012
3006,9659.698192089012
3007,9659.698192089012
3008,9659.698192089012
3009,9659.698192089012
3010,9659.698192089012
3011,9659.698192089012
3012,9659.698192089012
3013,9659.698192089012
3014,9659.698192089012
3015,9659.698192089012
3016,9659.698192089012
3017,9659.698192089012
3018,9659.698192089012
3019,9659.698192089012
3020,9659.698192089012
3021,9659.698192089012
3022,9659.698192089012
3023,9659.698192089012
3024,9659.698192089012
3025,9659.698192089012
3026,9659.698192089012
3027,9659.698192089012
3028,9659.698192089012
3029,9659.698192089012
3030,9659.698192089012
3031,9659.698192089012
3032,9659.698192089012
3033,9659.698192089012
3034,9659.698192089012
3035,9659.698192089012
3036,9659.698192089012
3037,9659.698192089012
3038,9659.698192089012
3039,9659.698192089012
3040,9659.698192089012
3041,9659.698192089012
3042,9659.698192089012
3043,9659.698192089012
3044,9659.698192089012
3045,9659.698192089012
3046,9659.698192089012
3047,9659.698192089012
3048,9659.698192089012
3049,9659.698192089012
3050,9659.698192089012
3051,9659.698192089012
3052,9659.698192089012
3053,9659.698192089012
3054,9659.698192089012
3055,9659.698192089012
3056,9659.698192089012
3057,9659.698192089012
3058,9659.698192089012
3059,9659.698192089012
3060,9659.698192089012
3061,9659.698192089012
3062,9659.698192089012
3063,9659.698192089012
3064,9659.698192089012
3065,9659.698192089012
3066,9659.698192089012
3067,9659.698192089012
3068,9659.698192089012
3069,9659.698192089012
3070,9659.698192089012
3071,9659.698192089012
3072,9659.698192089012
3073,9659.698192089012
3074,9659.698192089012
3075,9659.698192089012
3076,9659.698192089012
3077,9659.698192089012
3078,9659.698192089012
3079,9659.698192089012
3080,9659.698192089012
3081,9659.698192089012
3082,9659.698192089012
3083,9659.698192089012
3084,9659.698192089012
3085,9659.698192089012
3086,9659.698192089012
3087,9659.698192089012
3088,9659.698192089012
3089,9659.698192089012
3090,9659.698192089012
3091,9659.698192089012
3092,9659.698192089012
3093,9659.698192089012
3094,9659.698192089012
3095,9659.698192089012
3096,9659.698192089012
3097,9659.698192089012
3098,9659.698192089012
3099,9659.698192089012
3100,9659.698192089012
3101,9659.698192089012
3102,9659.698192089012
3103,9659.698192089012
3104,9659.698192089012
3105,9659.698192089012
3106,9659.698192089012
3107,9659.698192089012
3108,9659.698192089012
3109,9659.698192089012
3110,9659.698192089012
3111,9659.698192089012
3112,9659.698192089012
3113,9659.698192089012
3114,9659.698192089012
3115,9659.698192089012
3116,9659.698192089012
3117,9659.698192089012
3118,9659.698192089012
3119,9659.698192089012
3120,9659.698192089012
3121,9659.698192089012
3122,9659.698192089012
3123,9659.698192089012
3124,9659.698192089012
3125,9659.698192089012
3126,9659.698192089012
3127,9659.698192089012
3128,9659.698192089012
3129,9659.698192089012
3130,9659.698192089012
3131,9659.698192089012
3132,9659.698192089012
3133,9659.698192089012
3134,9659.698192089012
3135,9659.698192089012
3136,9659.698192089012
3137,9659.698192089012
3138,9659.698192089012
3139,9659.698192089012
3140,9659.698192089012
3141,9659.698192089012
3142,9659.698192089012
3143,9659.698192089012
3144,9659.698192089012
3145,9659.698192089012
3146,9659.698192089012
3147,9659.698192089012
3148,9659.698192089012
3149,9659.698192089012
3150,9659.698192089012
3151,9659.698192089012
3152,9659.698192089012
3153,9659.698192089012
3154,9659.698192089012
3155,9659.698192089012
3156,9659.698192089012
3157,9659.698192089012
3158,9659.698192089012
3159,9659.698192089012
3160,9659.698192089012
3161,9659.698192089012
3162,9659.698192089012
3163,9659.698192089012
3164,9659.698192089012
3165,9659.698192089012
3166,9659.698192089012
3167,9659.698192089012
3168,9659.698192089012
3169,9659.698192089012
3170,9659.698192089012
3171,9659.698192089012
3172,9659.698192089012
3173,9659.698192089012
3174,9659.698192089012
3175,9659.698192089012
3176,9659.698192089012
3177,9659.698192089012
3178,9659.698192089012
3179,9659.698192089012
3180,9659.698192089012
3181,9659.698192089012
3182,9659.698192089012
3183,9659.698192089012
3184,9659.698192089012
3185,9659.698192089012
3186,9659.698192089012
3187,9659.698192089012
3188,9659.698192089012
3189,9659.698192089012
3190,9659.698192089012
3191,9659.698192089012
3192,9659.698192089012
3193,9659.698192089012
3194,9659.698192089012
3195,9659.698192089012
3196,9659.698192089012
3197,9659.698192089012
3198,9659.698192089012
3199,9659.698192089012
3200,9659.698192089012
3201,9659.698192089012
3202,9659.698192089012
3203,9659.698192089012
3204,9659.698192089012
3205,9659.698192089012
3206,9659.698192089012
3207,9659.698192089012
3208,9659.698192089012
3209,9659.698192089012
3210,9659.698192089012
3211,9659.698192089012
3212,9659.698192089012
3213,9659.698192089012
3214,9659.698192089012
3215,9659.698192089012
3216,9659.698192089012
3217,9659.698192089012
3218,9659.698192089012
3219,9659.698192089012
3220,9659.698192089012
3221,9659.698192089012
3222,9659.698192089012
3223,9659.698192089012
3224,9659.698192089012
3225,9659.698192089012
3226,9659.698192089012
3227,9659.698192089012
3228,9659.698192089012
3229,9659.698192089012
3230,9659.698192089012
3231,9659.698192089012
3232,9659.698192089012
3233,9659.698192089012
3234,9659.698192089012
3235,9659.698192089012
3236,9659.698192089012
3237,9659.698192089012
3238,9659.698192089012
3239,9659.698192089012
3240,9659.698192089012
3241,9659.698192089012
3242,9659.698192089012
3243,9659.698192089012
3244,9659.698192089012
3245,9659.698192089012
3246,9659.698192089012
3247,9659.698192089012
3248,9659.698192089012
3249,9659.698192089012
3250,9659.698192089012
3251,9659.698192089012
3252,9659.698192089012
3253,9659.698192089012
3254,9659.698192089012
3255,9659.698192089012
3256,9659.698192089012
3257,9659.698192089012
3258,9659.698192089012
3259,9659.698192089012
3260,9659.698192089012
3261,9659.698192089012
3262,9659.698192089012
3263,9659.698192089012
3264,9659.698192089012
3265,9659.698192089012
3266,9659.698192089012
3267,9659.698192089012
3268,9659.698192089012
3269,9659.698192089012
3270,9659.698192089012
3271,9659.698192089012
3272,9659.698192089012
3273,9659.698192089012
3274,9659.698192089012
3275,9659.698192089012
3276,9659.698192089012
3277,9659.698192089012
3278,9659.698192089012
3279,9659.698192089012
3280,9659.698192089012
3281,9659.698192089012
3282,9659.698192089012
3283,9659.698192089012
3284,9659.698192089012
3285,9659.698192089012
3286,9659.698192089012
3287,9659.698192089012
3288,9659.698192089012
3289,9659.698192089012
3290,9659.698192089012
3291,9659.698192089012
3292,9659.698192089012
3293,9659.698192089012
3294,9659.698192089012
3295,9659.698192089012
3296,9659.698192089012
3297,9659.698192089012
3298,9659.698192089012
3299,9659.698192089012
3300,9659.698192089012
3301,9659.698192089012
3302,9659.698192089012
3303,9659.698192089012
3304,9659.698192089012
3305,9659.698192089012
3306,9659.698192089012
3307,9659.698192089012
3308,9659.698192089012
3309,9659.698192089012
3310,9659.698192089012
3311,9659.698192089012
3312,9659.698192089012
3313,9659.698192089012
3314,9659.698192089012
3315,9659.698192089012
3316,9659.698192089012
3317,9659.698192089012
3318,9659.698192089012
3319,9659.698192089012
3320,9659.698192089012
3321,9659.698192089012
3322,9659.698192089012
3323,9659.698192089012
3324,9659.698192089012
3325,9659.698192089012
3326,9659.698192089012
3327,9659.698192089012
3328,9659.698192089012
3329,9659.698192089012
3330,9659.698192089012
3331,9659.698192089012
3332,9659.698192089012
3333,9659.698192089012
3334,9659.698192089012
3335,9659.698192089012
3336,9659.698192089012
3337,9659.698192089012
3338,9659.698192089012
3339,9659.698192089012
3340,9659.698192089012
3341,9659.698192089012
3342,9659.698192089012
3343,9659.698192089012
3344,9659.698192089012
3345,9659.698192089012
3346,9659.698192089012
3347,9659.698192089012
3348,9659.698192089012
3349,9659.698192089012
3350,9659.698192089012
3351,9659.698192089012
3352,9659.698192089012
3353,9659.698192089012
3354,9659.698192089012
3355,9659.698192089012
3356,9659.698192089012
3357,9659.698192089012
3358,9659.698192089012
3359,9659.698192089012
3360,9659.698192089012
3361,9659.698192089012
3362,9659.698192089012
3363,9659.698192089012
3364,9659.698192089012
3365,9659.698192089012
3366,9659.698192089012
3367,9659.698192089012
3368,9659.698192089012
3369,9659.698192089012
3370,9659.698192089012
3371,9659.698192089012
3372,9659.698192089012
3373,9659.698192089012
3374,9659.698192089012
3375,9659.698192089012
3376,9659.698192089012
3377,9659.698192089012
3378,9659.698192089012
3379,9659.698192089012
3380,9659.698192089012
3381,9659.698192089012
3382,9659.698192089012
3383,9659.698192089012
3384,9659.698192089012
3385,9659.698192089012
3386,9659.698192089012
3387,9659.698192089012
3388,9659.698192089012
3389,9659.698192089012
3390,9659.698192089012
3391,9659.698192089012
3392,9659.698192089012
3393,9659.698192089012
3394,9659.698192089012
3395,9659.698192089012
3396,9659.698192089012
3397,9659.698192089012
3398,9659.698192089012
3399,9659.698192089012
3400,9617.988527917283
3401,9617.988527917283
3402,9617.988527917283
3403,9639.937602339494
3404,9639.937602339494
3405,9639.937602339494
3406,9639.937602339494
3407,9639.937602339494
3408,9639.937602339494
3409,9728.619312263958
3410,9728.619312263958
3411,9728.619312263958
3412,9728.619312263958
3413,9728.619312263958
3414,9728.619312263958
3415,9728.619312263958
3416,9728.619312263958
3417,9728.619312263958
3418,9728.619312263958
3419,9728.619312263958
3420,9728.619312263958
3421,9728.619312263958
3422,9728.619312263958
3423,9728.619312263958
3424,9728.619312263958
3425,9826.353003975019
3426,9826.353003975019
3427,9826.353003975019
3428,9826.353003975019
3429,9826.353003975019
3430,9826.353003975019
3431,9826.353003975019
3432,9826.353003975019
3433,9826.353003975019
3434,9826.353003975019
3435,9826.353003975019
3436,9826.353003975019
3437,9614.98619282216
3438,9614.98619282216
3439,9614.98619282216
3440,9614.98619282216
3441,9614.98619282216
3442,9614.98619282216
3443,9614.98619282216
3444,9614.98619282216
3445,9614.98619282216
3446,9614.98619282216
3447,9614.98619282216
3448,9614.98619282216
3449,9614.98619282216
3450,9614.98619282216
3451,9614.98619282216
3452,9614.98619282216
3453,9614.98619282216
3454,9614.98619282216
3455,9614.98619282216
3456,9614.98619282216
3457,9614.98619282216
3458,9614.98619282216
3459,9614.98619282216
3460,9614.98619282216
3461,9614.98619282216
3462,9614.98619282216
3463,9614.98619282216
3464,9614.98619282216
3465,9614.98619282216
3466,9614.98619282216
3467,9614.98619282216
3468,9614.98619282216
3469,9614.98619282216
3470,9614.98619282216
3471,9614.98619282216
3472,9614.98619282216
3473,9614.98619282216
3474,9614.98619282216
3475,9614.98619282216
3476,9614.98619282216
3477,9614.98619282216
3478,9614.98619282216
3479,9614.98619282216
3480,9614.98619282216
3481,9614.98619282216
3482,9614.98619282216
3483,9614.98619282216
3484,9614.98619282216
3485,9614.98619282216
3486,9614.98619282216
3487,9614.98619282216
3488,9614.98619282216
3489,9614.98619282216
3490,9614.98619282216
3491,9614.98619282216
3492,9614.98619282216
3493,9614.98619282216
3494,9614.98619282216
3495,9614.98619282216
3496,9614.98619282216
3497,9614.98619282216
3498,9614.98619282216
3499,9614.98619282216
3500,9614.98619282216
3501,9614.98619282216
3502,9614.98619282216
3503,9614.98619282216
3504,9614.98619282216
3505,9614.98619282216
3506,9614.98619282216
3507,9614.98619282216
3508,9614.98619282216
3509,9614.98619282216
3510,9614.98619282216
3511,9614.98619282216
3512,9614.98619282216
3513,9614.98619282216
3514,9614.98619282216
3515,9614.98619282216
3516,9614.98619282216
3517,9614.98619282216
3518,9614.98619282216
3519,9614.98619282216
3520,9614.98619282216
3521,9614.98619282216
3522,9614.98619282216
3523,9614.98619282216
3524,9614.98619282216
3525,9614.98619282216
3526,9614.98619282216
3527,9614.98619282216
3528,9614.98619282216
3529,9614.98619282216
3530,9614.98619282216
3531,9614.98619282216
3532,9614.98619282216
3533,9614.98619282216
3534,9614.98619282216
3535,9614.98619282216
3536,9614.98619282216
3537,9614.98619282216
3538,9614.98619282216
3539,9614.98619282216
3540,9614.98619282216
3541,9614.98619282216
3542,9614.98619282216
3543,9614.98619282216
3544,9614.98619282216
3545,9614.98619282216
3546,9614.98619282216
3547,9614.98619282216
3548,9614.98619282216
3549,9614.98619282216
3550,9614.98619282216
3551,9614.98619282216
3552,9614.98619282216
3553,9614.98619282216
3554,9614.98619282216
3555,9614.98619282216
3556,9614.98619282216
3557,9614.98619282216
3558,9614.98619282216
3559,9614.98619282216
3560,9614.98619282216
3561,9614.98619282216
3562,9614.98619282216
3563,9614.98619282216
3564,9614.98619282216
3565,9614.98619282216
3566,9614.98619282216
3567,9614.98619282216
3568,9614.98619282216
3569,9614.98619282216
3570,9614.98619282216
3571,9614.98619282216
3572,9614.98619282216
3573,9614.98619282216
3574,9614.98619282216
3575,9614.98619282216
3576,9614.98619282216
3577,9614.98619282216
3578,9614.98619282216
3579,9614.98619282216
3580,9614.98619282216
3581,9614.98619282216
3582,9614.98619282216
3583,9614.98619282216
3584,9614.98619282216
3585,9614.98619282216
3586,9614.98619282216
3587,9614.98619282216
3588,9614.98619282216
3589,9614.98619282216
3590,9614.98619282216
3591,9614.98619282216
3592,9614.98619282216
3593,9614.98619282216
3594,9614.98619282216
3595,9614.98619282216
3596,9614.98619282216
3597,9614.98619282216
3598,9614.98619282216
3599,9614.98619282216
3600,9614.98619282216
3601,9614.98619282216
3602,9614.98619282216
3603,9614.98619282216
3604,9614.98619282216
3605,9614.98619282216
3606,9614.98619282216
3607,9614.98619282216
3608,9614.98619282216
3609,9614.98619282216
3610,9614.98619282216
3611,9614.98619282216
3612,9614.98619282216
3613,9614.98619282216
3614,9614.98619282216
3615,9614.98619282216
3616,9614.98619282216
3617,9614.98619282216
3618,9614.98619282216
3619,9614.98619282216
3620,9614.98619282216
3621,9614.98619282216
3622,9614.98619282216
3623,9614.98619282216
3624,9614.98619282216
3625,9614.98619282216
3626,9614.98619282216
3627,9614.98619282216
3628,9614.98619282216
3629,9614.98619282216
3630,9614.98619282216
3631,9614.98619282216
3632,9614.98619282216
3633,9614.98619282216
3634,9614.98619282216
3635,9614.98619282216
3636,9614.98619282216
3637,9614.98619282216
3638,9614.98619282216
3639,9614.98619282216
3640,9614.98619282216
3641,9614.98619282216
3642,9614.98619282216
3643,9614.98619282216
3644,9614.98619282216
3645,9614.98619282216
3646,9614.98619282216
3647,9614.98619282216
3648,9614.98619282216
3649,9614.98619282216
3650,9614.98619282216
3651,9614.98619282216
3652,9614.98619282216
3653,9614.98619282216
3654,9614.98619282216
3655,9614.98619282216
3656,9614.98619282216
3657,9614.98619282216
3658,9614.98619282216
3659,9614.98619282216
3660,9614.98619282216
3661,9614.98619282216
3662,9614.98619282216
3663,9614.98619282216
3664,9614.98619282216
3665,9614.98619282216
3666,9614.98619282216
3667,9614.98619282216
3668,9614.98619282216
3669,9614.98619282216
3670,9614.98619282216
3671,9614.98619282216
3672,9614.98619282216
3673,9614.98619282216
3674,9614.98619282216
3675,9614.98619282216
3676,9614.98619282216
3677,9614.98619282216
3678,9614.98619282216
3679,9614.98619282216
3680,9614.98619282216
3681,9614.98619282216
3682,9614.98619282216
3683,9614.98619282216
3684,9614.98619282216
3685,9614.98619282216
3686,9614.98619282216
3687,9614.98619282216
3688,9614.98619282216
3689,9614.98619282216
3690,9614.98619282216
3691,9614.98619282216
3692,9614.98619282216
3693,9614.98619282216
3694,9614.98619282216
3695,9614.98619282216
3696,9614.98619282216
3697,9614.98619282216
3698,9614.98619282216
3699,9614.98619282216
3700,9614.98619282216
3701,9614.98619282216
3702,9614.98619282216
3703,9614.98619282216
3704,9614.98619282216
3705,9614.98619282216
3706,9614.98619282216
3707,9614.98619282216
3708,9614.98619282216
3709,9614.98619282216
3710,9614.98619282216
3711,9614.98619282216
3712,9614.98619282216
3713,9614.98619282216
3714,9614.98619282216
3715,9614.98619282216
3716,9614.98619282216
3717,9614.98619282216
3718,9614.98619282216
3719,9614.98619282216
3720,9614.98619282216
3721,9614.98619282216
3722,9614.98619282216
3723,9614.98619282216
3724,9614.98619282216
3725,9614.98619282216
3726,9614.98619282216
3727,9614.98619282216
3728,9614.98619282216
3729,9614.98619282216
3730,9614.98619282216
3731,9614.98619282216
3732,9614.98619282216
3733,9614.98619282216
3734,9614.98619282216
3735,9614.98619282216
3736,9614.98619282216
3737,9614.98619282216
3738,9614.98619282216
3739,9614.98619282216
3740,9614.98619282216
3741,9614.98619282216
3742,9614.98619282216
3743,9614.98619282216
3744,9614.98619282216
3745,9614.98619282216
3746,9614.98619282216
3747,9614.98619282216
3748,9614.98619282216
3749,9614.98619282216
3750,9614.98619282216
3751,9614.98619282216
3752,9614.98619282216
3753,9614.98619282216
3754,9614.98619282216
3755,9614.98619282216
3756,9614.98619282216
3757,9614.98619282216
3758,9614.98619282216
3759,9614.98619282216
3760,9614.98619282216
3761,9614.98619282216
3762,9614.98619282216
3763,9614.98619282216
3764,9614.98619282216
3765,9614.98619282216
3766,9614.98619282216
3767,9614.98619282216
3768,9614.98619282216
3769,9614.98619282216
3770,9614.98619282216
3771,9614.98619282216
3772,9614.98619282216
3773,9614.98619282216
3774,9614.98619282216
3775,9614.98619282216
3776,9614.98619282216
3777,9614.98619282216
3778,9614.98619282216
3779,9614.98619282216
3780,9614.98619282216
3781,9614.98619282216
3782,9614.98619282216
3783,9614.98619282216
3784,9614.98619282216
3785,9614.98619282216
3786,9614.98619282216
3787,9614.98619282216
3788,9614.98619282216
3789,9614.98619282216
3790,9614.98619282216
3791,9614.98619282216
3792,9614.98619282216
3793,9614.98619282216
3794,9614.98619282216
3795,9614.98619282216
3796,9614.98619282216
3797,9614.98619282216
3798,9614.98619282216
3799,9614.98619282216
3800,9614.98619282216
3801,9614.98619282216
3802,9614.98619282216
3803,9614.98619282216
3804,9614.98619282216
3805,9614.98619282216
3806,9614.98619282216
3807,9614.98619282216
3808,9614.98619282216
3809,9614.98619282216
3810,9614.98619282216
3811,9614.98619282216
3812,9614.98619282216
3813,9614.98619282216
3814,9614.98619282216
3815,9614.98619282216
3816,9614.98619282216
3817,9614.98619282216
3818,9614.98619282216
3819,9614.98619282216
3820,9614.98619282216
3821,9614.98619282216
3822,9614.98619282216
3823,9614.98619282216
3824,9614.98619282216
3825,9614.98619282216
3826,9614.98619282216
3827,9614.98619282216
3828,9614.98619282216
3829,9614.98619282216
3830,9614.98619282216
3831,9614.98619282216
3832,9614.98619282216
3833,9614.98619282216
3834,9614.98619282216
3835,9614.98619282216
3836,9614.98619282216
3837,9614.98619282216
3838,9614.98619282216
3839,9614.98619282216
3840,9614.98619282216
3841,9614.98619282216
3842,9614.98619282216
3843,9614.98619282216
3844,9614.98619282216
3845,9614.98619282216
3846,9614.98619282216
3847,9614.98619282216
3848,9614.98619282216
3849,9614.98619282216
3850,9614.98619282216
3851,9614.98619282216
3852,9614.98619282216
3853,9614.98619282216
3854,9614.98619282216
3855,9614.98619282216
3856,9614.98619282216
3857,9614.98619282216
3858,9614.98619282216
3859,9614.98619282216
3860,9614.98619282216
3861,9614.98619282216
3862,9614.98619282216
3863,9614.98619282216
3864,9614.98619282216
3865,9614.98619282216
3866,9614.98619282216
3867,9614.98619282216
3868,9614.98619282216
3869,9614.98619282216
3870,9614.98619282216
3871,9614.98619282216
3872,9614.98619282216
3873,9614.98619282216
3874,9614.98619282216
3875,9614.98619282216
3876,9614.98619282216
3877,9614.98619282216
3878,9614.98619282216
3879,9614.98619282216
3880,9614.98619282216
3881,9614.98619282216
3882,9614.98619282216
3883,9614.98619282216
3884,9614.98619282216
3885,9614.98619282216
3886,9614.98619282216
3887,9614.98619282216
3888,9614.98619282216
3889,9614.98619282216
3890,9614.98619282216
3891,9614.98619282216
3892,9614.98619282216
3893,9614.98619282216
3894,9614.98619282216
3895,9614.98619282216
3896,9614.98619282216
3897,9614.98619282216
3898,9614.98619282216
3899,9614.98619282216
3900,9614.98619282216
3901,9614.98619282216
3902,9614.98619282216
3903,9614.98619282216
3904,9614.98619282216
3905,9614.98619282216
3906,9614.98619282216
3907,9614.98619282216
3908,9614.98619282216
3909,9614.98619282216
3910,9614.98619282216
3911,9614.98619282216
3912,9614.98619282216
3913,9614.98619282216
3914,9614.98619282216
3915,9614.98619282216
3916,9614.98619282216
3917,9614.98619282216
3918,9614.98619282216
3919,9614.98619282216
3920,9614.98619282216
3921,9614.98619282216
3922,9614.98619282216
3923,9614.98619282216
3924,9614.98619282216
3925,9614.98619282216
3926,9614.98619282216
3927,9614.98619282216
3928,9614.98619282216
3929,9614.98619282216
3930,9614.98619282216
3931,9614.98619282216
3932,9614.98619282216
3933,9614.98619282216
3934,9614.98619282216
3935,9614.98619282216
3936,9614.98619282216
3937,9614.98619282216
3938,9614.98619282216
3939,9614.98619282216
3940,9614.98619282216
3941,9614.98619282216
3942,9614.98619282216
3943,9614.98619282216
3944,9614.98619282216
3945,9614.98619282216
3946,9614.98619282216
3947,9614.98619282216
3948,9614.98619282216
3949,9614.98619282216
3950,9614.98619282216
3951,9614.98619282216
3952,9614.98619282216
3953,9614.98619282216
3954,9614.98619282216
3955,9614.98619282216
3956,9614.98619282216
3957,9614.98619282216
3958,9614.98619282216
3959,9614.98619282216
3960,9614.98619282216
3961,9614.98619282216
3962,9614.98619282216
3963,9614.98619282216
3964,9614.98619282216
3965,9614.98619282216
3966,9614.98619282216
3967,9614.98619282216
3968,9614.98619282216
3969,9614.98619282216
3970,9614.98619282216
3971,9614.98619282216
3972,9614.98619282216
3973,9614.98619282216
3974,9614.98619282216
3975,9614.98619282216
3976,9614.98619282216
3977,9614.98619282216
3978,9614.98619282216
3979,9614.98619282216
3980,9614.98619282216
3981,9614.98619282216
3982,9614.98619282216
3983,9614.98619282216
3984,9614.98619282216
3985,9614.98619282216
3986,9614.98619282216
3987,9614.98619282216
3988,9614.98619282216
3989,9614.98619282216
3990,9614.98619282216
3991,9614.98619282216
3992,9614.98619282216
3993,9614.98619282216
3994,9614.98619282216
3995,9614.98619282216
3996,9614.98619282216
3997,9614.98619282216
3998,9614.98619282216
3999,9614.98619282216
4000,9614.98619282216
4001,9614.98619282216
4002,9614.98619282216
4003,9614.98619282216
4004,9614.98619282216
4005,9614.98619282216
4006,9614.98619282216
4007,9614.98619282216
4008,9614.98619282216
4009,9614.98619282216
4010,9614.98619282216
4011,9614.98619282216
4012,9614.98619282216
4013,9614.98619282216
4014,9614.98619282216
4015,9614.98619282216
4016,9614.98619282216
4017,9614.98619282216
4018,9614.98619282216
4019,9614.98619282216
4020,9614.98619282216
4021,9614.98619282216
4022,9614.98619282216
4023,9614.98619282216
4024,9614.98619282216
4025,9614.98619282216
4026,9614.98619282216
4027,9614.98619282216
4028,9614.98619282216
4029,9614.98619282216
4030,9614.98619282216
4031,9614.98619282216
4032,9614.98619282216
4033,9614.98619282216
4034,9614.98619282216
4035,9614.98619282216
